timestamp,ADAUSDT:strategy_1,ADAUSDT:strategy_2,ADAUSDT:strategy_3,BNBUSDT:strategy_4,BTCUSDT:strategy_5,BTCUSDT:strategy_6,ETHUSDT:strategy_7,ETHUSDT:strategy_8,ETHUSDT:strategy_9,ETHUSDT:strategy_10,ETHUSDT:strategy_11,ETHUSDT:strategy_12,ETHUSDT:strategy_13,TRXUSDT:strategy_14,VETUSDT:strategy_15,XLMUSDT:strategy_16
2020-08-12T00:00:00.000000000,0,0,0.000128978,0,8.83224E-05,0,0.00014733,0.00014733,4.49412E-05,0.0001461,0,0.000146676,0,9.80061E-05,0.000135288,0
2020-08-12T01:00:00.000000000,0,0,5.9696E-05,0,-2.24658E-05,0,-9.25565E-05,-9.25565E-05,-2.82339E-05,-9.17843E-05,0,-9.21461E-05,0,-3.14704E-05,-6.41221E-05,0
2020-08-12T02:00:00.000000000,0,0,0.000268237,0,0.000161401,0,0.000280214,0.000280214,8.54834E-05,0.000277877,0,0.000278972,0,0.000152847,8.39314E-05,0
2020-08-12T03:00:00.000000000,0,0,-0.00016922,0,-0.000211082,0,-0.000233292,-0.000233292,-7.11703E-05,-0.000231346,0,-0.000232258,0,-0.000112385,-7.84574E-05,0
2020-08-12T04:00:00.000000000,0,0,0.000135518,0,0.000108258,0,0.000229436,0.000229436,6.9994E-05,0.000227523,0,0.000228419,0,8.99092E-05,0.000115208,0
2020-08-12T05:00:00.000000000,0,0,0.000154455,0,8.5285E-05,0,0.000258294,0.000258294,7.88109E-05,0.00025614,0,0.000257149,0,0.000112375,0.000109201,0
2020-08-12T06:00:00.000000000,-8.54393E-05,0,-0.000103201,0,-0.000114863,0,-0.000295566,-0.000295566,-9.01821E-05,-0.000293101,0,-0.000294256,0,-5.39385E-05,-9.252E-05,0
2020-08-12T07:00:00.000000000,-0.000129021,0,-0.000186772,0,-0.000184938,0,-0.000302081,-0.000302081,-9.2151E-05,-0.000299561,0,-0.000300742,0,-0.00014385,-0.000107647,0
2020-08-12T08:00:00.000000000,-1.59E-07,0,-2.30E-07,0,2.98977E-05,0,4.32026E-05,4.32026E-05,1.31779E-05,4.28422E-05,0,-0.000119571,0,-4.1354E-05,-3.30933E-05,0
2020-08-12T09:00:00.000000000,-7.71296E-05,0,-0.000111659,0,-7.58916E-05,0,-0.000159426,-0.000159426,-4.86271E-05,4.46016E-05,0,0,0,-6.29435E-05,-0.000112354,0
2020-08-12T10:00:00.000000000,-3.29881E-05,0,-4.77572E-05,0,1.91191E-05,0,-0.000176813,-0.000176813,-5.3924E-05,7.23054E-05,0,0,0,-4.49621E-05,-6.90873E-05,0
2020-08-12T11:00:00.000000000,5.28774E-05,0,7.65508E-05,0,-4.82486E-05,0,-1.55739E-05,-1.55739E-05,3.70608E-05,-4.9693E-05,0,-8.45399E-05,0,-8.99E-06,6.36126E-05,0
2020-08-12T12:00:00.000000000,2.43E-06,0,3.51E-06,0,4.34511E-05,0,0,0,-4.98069E-05,6.67826E-05,0,6.62165E-05,0,-8.99E-06,-2.76345E-05,0
2020-08-12T13:00:00.000000000,-9.94504E-05,0,-0.000143976,0,4.34844E-05,0,0,0,-4.02003E-05,5.38961E-05,0,5.34392E-05,0,-1.79857E-05,-2.99817E-05,0
2020-08-12T14:00:00.000000000,-5.09418E-05,0,-7.37519E-05,0,2.21112E-05,0,0,0,1.13739E-05,-1.52483E-05,0,-1.51191E-05,0,-6.29526E-05,-0.000115503,0
2020-08-12T15:00:00.000000000,5.23973E-05,0,7.5859E-05,0,-2.53E-06,0,0,0,1.41191E-05,-1.89293E-05,0,-1.87689E-05,0,7.64419E-05,4.56292E-05,0
2020-08-12T16:00:00.000000000,1.48653E-05,0,2.15211E-05,0,-3.05511E-05,0,0,0,4.53268E-05,-6.27982E-05,0,-6.22658E-05,0,2.60681E-05,4.48282E-05,0
2020-08-12T17:00:00.000000000,1.60095E-05,0,2.31775E-05,0,-1.40488E-05,0,0,0,-1.64716E-05,2.20855E-05,0,2.18983E-05,0,1.34888E-05,5.74E-06,0
2020-08-12T18:00:00.000000000,9.07156E-05,0,0.000131329,0,-1.75612E-05,0,0,0,-9.80E-07,1.31E-06,0,1.30E-06,0,4.49613E-05,6.43955E-05,0
2020-08-12T19:00:00.000000000,-4.85E-06,0,-7.02E-06,0,5.01653E-05,0,0,0,-6.62814E-05,8.8863E-05,0,8.81097E-05,0,-4.94576E-05,1.12101E-05,0
2020-08-12T20:00:00.000000000,-3.92931E-05,0,-5.68841E-05,0,-7.91E-06,0,0,0,1.52961E-05,-2.05061E-05,0,-2.03323E-05,0,0,-7.82E-06,0
2020-08-12T21:00:00.000000000,-6.93731E-05,0,-0.000100433,0,-5.39333E-05,0,0,0,6.54961E-05,-8.78131E-05,0,-8.70687E-05,0,2.69772E-05,3.91E-06,0
2020-08-12T22:00:00.000000000,-3.10497E-05,0,-4.49522E-05,0,4.01136E-05,0,0,0,-6.7261E-05,9.01792E-05,0,8.94148E-05,0,-2.24809E-05,-8.36883E-05,0
2020-08-12T23:00:00.000000000,-1.74659E-05,0,-2.52865E-05,0,1.764E-05,0,0,0,-1.84338E-05,2.47124E-05,0,2.4503E-05,0,-2.24814E-05,1.66861E-05,0
2020-08-13T00:00:00.000000000,6.61E-06,0,9.58E-06,0,6.05259E-05,0,0,0.000174421,-0.000131179,0.000173792,0,0.000172319,0,-3.68792E-05,1.66745E-05,0
2020-08-13T01:00:00.000000000,-5.82213E-05,0,-8.42922E-05,0,-2.47069E-05,0,0,-5.53353E-05,3.96179E-05,-5.30969E-05,0,-5.2647E-05,0,-1.34896E-05,-6.52E-06,0
2020-08-13T02:00:00.000000000,-1.60115E-05,0,-2.31816E-05,0,-3.44251E-05,0,0,5.75E-06,-4.12E-06,5.52E-06,0,5.47E-06,0,4.49646E-05,1.66856E-05,0
2020-08-13T03:00:00.000000000,-3.05681E-05,0,-4.42573E-05,0,1.23E-07,0,0,6.90313E-05,-4.94247E-05,6.62389E-05,0,6.56776E-05,0,-3.59715E-05,-2.42464E-05,0
2020-08-13T04:00:00.000000000,-4.80374E-05,0,-6.95511E-05,0,-1.70062E-05,0,0,-4.19113E-05,3.00082E-05,-4.0216E-05,0,-3.98752E-05,0,8.99E-06,8.65544E-05,0
2020-08-13T05:00:00.000000000,6.45346E-05,0,9.34363E-05,0,-1.06422E-05,0,0,-3.39686E-05,2.43197E-05,-3.25945E-05,0,-3.23183E-05,0,3.14749E-05,-1.38169E-05,0
2020-08-13T06:00:00.000000000,-6.98722E-05,0,-0.000101164,0,1.54219E-05,0,0,9.31E-06,-6.67E-06,8.94E-06,0,8.86E-06,0,-4.50E-06,-9.41165E-05,0
2020-08-13T07:00:00.000000000,9.51026E-05,0,0.000137694,0,-3.51134E-05,0,0,-7.01317E-05,5.02069E-05,-6.72947E-05,0,-6.67244E-05,0,8.99E-06,0.000101155,0
2020-08-13T08:00:00.000000000,0.000133236,0,0.000192895,0,-8.74598E-05,0,0,-0.000180802,0.00012788,-0.000173488,0,-8.73973E-05,0,0.000156452,0.000124863,0
2020-08-13T09:00:00.000000000,-1.98905E-05,0,-2.87961E-05,0,-1.17E-06,0,0,9.34334E-05,-6.68691E-05,-0.00011004,0,-0.000186851,0,-5.39488E-05,-6.64715E-05,0
2020-08-13T10:00:00.000000000,-4.56041E-05,0,-6.60235E-05,0,-7.51412E-05,0,0,5.72613E-05,-4.09865E-05,-5.93464E-05,0,-5.93576E-05,0,-7.19363E-05,1.66835E-05,0
2020-08-13T11:00:00.000000000,-3.44471E-05,0,-4.98717E-05,0,-8.81946E-05,0,0,0.000145193,-0.000103945,-0.000150511,0,-0.000298293,0,-0.000103418,-1.19912E-05,0
2020-08-13T12:00:00.000000000,8.2962E-05,0,-2.11151E-05,0,9.36799E-05,0,0,-0.000139988,0.000100218,-0.000168341,0,-0.000149777,0,1.79864E-05,2.45036E-05,0
2020-08-13T13:00:00.000000000,-2.43E-06,0,0,0,-4.19926E-05,0,0,5.78057E-05,-4.13806E-05,6.21406E-05,0,6.18479E-05,0,-4.50E-06,-6.26E-06,0
2020-08-13T14:00:00.000000000,-7.47142E-05,0,0,0,-2.37999E-05,0,0,4.90363E-05,-3.51062E-05,5.27134E-05,0,5.24651E-05,0,-4.94637E-05,3.25839E-05,0
2020-08-13T15:00:00.000000000,3.73578E-05,0,0,0,2.92963E-05,0,0,2.74E-07,-1.96E-07,2.94E-07,0,2.93E-07,0,-0.000400296,6.36007E-05,0
2020-08-13T16:00:00.000000000,-4.91779E-05,0,0,0,-3.42792E-05,0,0,-1.53204E-05,9.43E-06,-1.64691E-05,0,-1.63916E-05,0,9.78827E-05,-0.000108161,0
2020-08-13T17:00:00.000000000,3.68731E-05,0,0,0,9.58E-06,0,0,3.29E-06,-2.35E-06,3.53E-06,0,3.52E-06,0,0.000366588,1.30338E-05,0
2020-08-13T18:00:00.000000000,2.08618E-05,0,0,0,3.57322E-05,0,0,-3.84E-06,2.75E-06,-4.12E-06,0,-4.10E-06,0,-4.36E-06,5.23943E-05,0
2020-08-13T19:00:00.000000000,2.47425E-05,0,0,0,-1.92756E-05,0,0,4.71172E-05,-3.37342E-05,5.06502E-05,0,5.04117E-05,0,3.92695E-05,1.59002E-05,0
2020-08-13T20:00:00.000000000,-1.79504E-05,0,0,0,-0.00010494,0,0,0.000441205,-0.000316019,0.000474279,0,0.000472047,0.000303599,-0.000117813,6.82898E-05,0
2020-08-13T21:00:00.000000000,-0.000106739,0,0,0,0.000121252,0,0,0.00024065,-0.00017247,0.000258683,0.000249039,0.000257466,0.000277109,-4.3638E-05,-0.000106607,0
2020-08-13T22:00:00.000000000,-6.8901E-05,0,0,0,5.13868E-05,0,0,0.000117703,-8.43816E-05,0.000126521,0.000124333,0.000125926,0.000135532,0.000157088,-1.59008E-05,0
2020-08-13T23:00:00.000000000,5.34E-06,0,0,0,9.9107E-05,0,0,4.29718E-05,-3.08109E-05,4.61911E-05,4.53923E-05,4.59738E-05,4.94803E-05,-6.98138E-05,3.62326E-05,0
2020-08-14T00:00:00.000000000,-6.86114E-05,0,0,0,-4.39176E-05,0,0,-2.53E-06,1.48E-07,-2.72E-06,-2.67E-06,-2.71E-06,-2.91E-06,6.4474E-05,-3.07485E-05,0
2020-08-14T01:00:00.000000000,6.50235E-05,0,0,0,4.39527E-05,0,0,9.31E-06,-6.67E-06,1.00029E-05,9.83E-06,9.96E-06,1.07152E-05,0.000292294,-2.76314E-05,0
2020-08-14T02:00:00.000000000,3.4451E-05,0,0,0,-8.60937E-05,0,0,-7.39012E-05,5.29866E-05,-7.94376E-05,-7.8064E-05,-7.90639E-05,-8.50944E-05,0.000331454,2.87E-06,0
2020-08-14T03:00:00.000000000,2.5231E-05,0,0,0,-6.12E-06,0,0,-2.9562E-05,2.11939E-05,-3.17768E-05,-3.12273E-05,-3.16273E-05,-3.40398E-05,-0.00027475,1.25124E-05,0
2020-08-14T04:00:00.000000000,-2.62014E-05,0,0,0,-1.35225E-05,0,0,9.77155E-05,-7.00592E-05,0.000105036,0.00010322,0.000104542,0.000112516,-1.30852E-05,-2.6589E-05,0
2020-08-14T05:00:00.000000000,4.37E-06,0,0,0,5.66E-06,0,0,-0.000106749,7.6535E-05,-0.000114746,-0.000112762,-0.000114206,-0.000122917,-4.79806E-05,-7.87284E-05,0
2020-08-14T06:00:00.000000000,2.28049E-05,0,0,0,-7.84813E-05,0,0,9.03E-06,-6.48E-06,9.71E-06,9.54E-06,9.66E-06,1.04013E-05,0.000353258,3.9365E-05,0
2020-08-14T07:00:00.000000000,-1.89232E-05,0,0,0,4.4579E-05,0,0,3.20255E-05,-2.296E-05,3.44248E-05,3.38295E-05,3.42629E-05,3.68764E-05,-0.000104656,3.62353E-05,0
2020-08-14T08:00:00.000000000,-3.12416E-05,0,0,0,-2.66959E-05,0,0,9.25E-06,-8.29E-06,9.94E-06,9.77E-06,9.89E-06,1.0646E-05,-6.64508E-05,-1.38126E-05,0
2020-08-14T09:00:00.000000000,-6.79E-06,0,0,0,2.70622E-05,0,0,3.17504E-05,-2.27645E-05,3.41291E-05,3.35389E-05,3.39685E-05,3.65595E-05,8.2859E-05,-0.000140258,0
2020-08-14T10:00:00.000000000,3.39657E-05,0,0,0,3.55409E-05,0,0,8.76E-06,-6.28E-06,9.41E-06,9.25E-06,9.37E-06,1.00851E-05,4.36072E-05,-5.89247E-05,0
2020-08-14T11:00:00.000000000,-2.23202E-05,0,0,0,6.37763E-05,0,0,0.000108381,-7.77177E-05,0.0001165,0.000114485,0.000115952,0.000124795,0.000283401,-1.14725E-05,0
2020-08-14T12:00:00.000000000,-6.06552E-05,0,0,0,-3.46955E-05,0,-2.32925E-05,-4.76205E-05,3.41494E-05,-5.11876E-05,-5.03026E-05,-5.09468E-05,-5.48323E-05,-2.61567E-05,3.41563E-05,0
2020-08-14T13:00:00.000000000,6.16256E-05,0,0,0,-3.97398E-05,0,-6.09E-06,-1.42318E-05,1.02053E-05,-1.5298E-05,-8.07E-06,-1.5226E-05,-1.63872E-05,-0.000139514,2.16404E-05,0
2020-08-14T14:00:00.000000000,1.94089E-05,0,0,0,-1.16295E-05,0,1.29909E-05,3.03793E-05,-2.17846E-05,3.2655E-05,0,3.25014E-05,3.49801E-05,-0.000196224,9.91E-06,0
2020-08-14T15:00:00.000000000,1.11599E-05,0,0,0,5.35169E-05,0,0.000111293,0.000260239,-0.000186661,0.00027973,0,0.000278414,0.000299645,0.000440361,5.34466E-05,0
2020-08-14T16:00:00.000000000,-1.08614E-05,0,0,0,0.000108689,0,5.42536E-05,0.000126848,-9.27279E-05,0.000136347,4.66573E-05,0.000135705,0.000146051,0.000208135,3.31021E-05,0
2020-08-14T17:00:00.000000000,-2.47464E-05,0,0,0,-3.52973E-05,0,-1.19356E-05,-2.79052E-05,2.00239E-05,-2.99948E-05,-1.11693E-05,-2.98537E-05,-3.21295E-05,-4.79407E-05,1.64239E-05,0
2020-08-14T18:00:00.000000000,1.60124E-05,0,0,0,5.6596E-05,0,2.4222E-05,5.66304E-05,-4.06372E-05,6.08708E-05,2.26669E-05,6.05845E-05,6.5203E-05,-0.000148195,-2.60699E-05,0
2020-08-14T19:00:00.000000000,6.31E-06,0,0,0,-3.38808E-05,0,-1.50948E-05,-3.5291E-05,2.53248E-05,-3.79335E-05,-1.41257E-05,-3.77552E-05,-4.06333E-05,5.23066E-05,-1.61637E-05,0
2020-08-14T20:00:00.000000000,0,0,0,0,-6.347E-05,0,-2.1648E-05,-5.06133E-05,3.63174E-05,-5.44033E-05,-2.02581E-05,-5.41475E-05,-5.82754E-05,3.48696E-05,-9.91E-06,0
2020-08-14T21:00:00.000000000,1.74677E-05,0,0,0,-3.82E-07,0,-1.43933E-05,-3.36525E-05,2.41454E-05,-3.61725E-05,-1.34692E-05,-3.60024E-05,-3.87471E-05,-4.35871E-05,-7.30E-06,0
2020-08-14T22:00:00.000000000,-3.29948E-05,0,0,0,2.37341E-05,0,2.09462E-05,4.89735E-05,-3.51387E-05,5.26408E-05,1.96014E-05,5.23933E-05,5.63876E-05,8.28139E-05,-5.449E-05,0
2020-08-14T23:00:00.000000000,4.07581E-05,0,0,0,-2.57385E-05,0,-1.68506E-05,-3.93975E-05,2.82681E-05,-4.23477E-05,-1.57687E-05,-4.21486E-05,-4.53618E-05,-0.000148198,2.35E-06,0
2020-08-15T00:00:00.000000000,-4.62812E-05,0,0,0,0.000246929,0,4.75E-06,1.11132E-05,-9.69E-06,1.19454E-05,4.45E-06,1.18892E-05,1.27956E-05,-0.000197256,0.000106878,0
2020-08-15T01:00:00.000000000,2.6202E-05,0,0,0,7.65E-06,0,2.94882E-05,6.89439E-05,-4.94701E-05,7.41064E-05,2.75949E-05,7.37579E-05,7.93809E-05,6.53972E-05,9.91E-06,0
2020-08-15T02:00:00.000000000,3.25089E-05,0,0,0,-5.2118E-05,0,-1.90736E-05,-4.45941E-05,3.19988E-05,-4.79333E-05,-1.7849E-05,-4.77079E-05,-5.13448E-05,-0.000122078,3.80606E-05,0
2020-08-15T03:00:00.000000000,1.89226E-05,0,0,0,-5.25E-07,0,-3.86E-06,-9.03E-06,6.48E-06,-9.70E-06,-3.61E-06,-9.66E-06,-1.03953E-05,4.36E-06,2.78928E-05,0
2020-08-15T04:00:00.000000000,2.18333E-05,0,0,0,-3.97941E-05,0,-9.83E-06,-2.2982E-05,1.64897E-05,-2.4703E-05,-9.20E-06,-2.45868E-05,-2.64612E-05,-6.10444E-05,-3.18031E-05,0
2020-08-15T05:00:00.000000000,-7.76318E-05,0,0,0,4.27047E-05,0,9.01E-06,2.10668E-05,-1.51155E-05,2.26444E-05,8.43E-06,2.25379E-05,2.42561E-05,5.2324E-05,-3.75394E-05,0
2020-08-15T06:00:00.000000000,1.45564E-05,0,0,0,-1.04493E-05,0,-8.89E-06,-2.07932E-05,1.49192E-05,-2.23503E-05,-8.32E-06,-2.22452E-05,-2.39411E-05,-9.59294E-05,5.47444E-05,0
2020-08-15T07:00:00.000000000,1.46E-06,0,0,0,1.17535E-05,0,-1.48615E-05,-3.47476E-05,2.49303E-05,-3.73497E-05,-1.39073E-05,-3.7174E-05,-4.00082E-05,6.97678E-05,-2.35E-06,0
2020-08-15T08:00:00.000000000,5.70666E-05,0,0,0,-4.36734E-05,0,-4.22886E-05,-9.88787E-05,6.92185E-05,-0.000106284,-2.95E-06,-5.51299E-05,-0.00011385,-0.000162395,1.53833E-05,0
2020-08-15T09:00:00.000000000,-4.46377E-05,0,0,0,4.93368E-05,0,-3.79E-06,-8.85E-06,-5.20171E-05,-3.7668E-05,0,-2.48771E-05,8.34893E-05,4.79703E-05,-5.50044E-05,0
2020-08-15T10:00:00.000000000,4.60933E-05,0,0,0,-4.74282E-05,0,0,0,2.17886E-05,1.05087E-05,0,1.04203E-05,-3.49701E-05,6.10498E-05,6.41281E-05,0
2020-08-15T11:00:00.000000000,-4.94897E-05,0,0,0,-3.69485E-05,0,0,0,1.68809E-05,8.14E-06,0,8.07E-06,-2.70948E-05,7.41269E-05,-2.09E-06,0
2020-08-15T12:00:00.000000000,4.12416E-05,0,0,0,-0.000149032,0,0,0,6.77172E-05,3.26611E-05,0,3.23864E-05,-0.000108702,-0.000161342,-3.39E-06,0
2020-08-15T13:00:00.000000000,-1.94076E-05,0,0,0,-8.21458E-05,0,0,0,-2.41421E-05,-1.16443E-05,0,-1.15463E-05,3.87559E-05,0.000100297,3.04987E-05,0
2020-08-15T14:00:00.000000000,-2.91121E-05,0,0,0,-1.80533E-05,0,0,0,-1.2562E-05,-6.06E-06,0,-6.01E-06,2.01651E-05,0.000671293,-3.9883E-05,0
2020-08-15T15:00:00.000000000,-9.70465E-05,0,0,0,-6.59751E-05,0,0,0,-5.96716E-05,-2.87801E-05,0,-2.85381E-05,9.57785E-05,-0.000200469,-1.30E-06,0
2020-08-15T16:00:00.000000000,1.63026E-05,0,0,0,-4.61E-06,0,0,0,1.15114E-05,5.55E-06,0,-3.17356E-05,-2.12204E-05,-0.000123137,1.79907E-05,0
2020-08-15T17:00:00.000000000,3.4452E-05,0,0,0,-4.26E-06,0,0,0,0,0,0,0,0,0.000156911,-1.14697E-05,0
2020-08-15T18:00:00.000000000,-6.79E-06,0,0,0,-3.16784E-05,0,0,0,-1.60961E-05,-7.76E-06,0,0,2.5834E-05,4.35821E-05,9.38E-06,0
2020-08-15T19:00:00.000000000,4.02737E-05,0,0,0,6.00642E-05,0,0,0,7.61595E-05,3.67325E-05,0,0,-0.000122245,-3.92238E-05,2.24178E-05,0
2020-08-15T20:00:00.000000000,1.98936E-05,0,0,0,-3.40145E-05,0,0,0,-3.73E-06,-1.80E-06,0,0,5.99E-06,-5.23009E-05,5.21E-07,0
2020-08-15T21:00:00.000000000,7.28E-06,0,0,0,-4.79244E-05,0,0,0,-1.3936E-05,-6.72E-06,0,0,2.23705E-05,-5.66623E-05,6.30799E-05,-0.000155347
2020-08-15T22:00:00.000000000,-1.50414E-05,0,0,0,-6.80367E-05,0,0,0,2.15909E-05,1.04137E-05,0,0,-3.46587E-05,6.97378E-05,-4.04019E-05,3.78494E-05
2020-08-15T23:00:00.000000000,0,0,0,0,-9.13E-06,0,0,0,-1.21694E-05,-5.87E-06,0,0,1.95351E-05,9.15235E-05,7.30E-06,-2.34665E-05
2020-08-16T00:00:00.000000000,4.59076E-05,0,0,0,-6.03136E-05,0,0,0,0.000104549,5.04272E-05,0,-2.33E-06,-0.000170574,-0.000201592,9.17596E-05,-0.00010301
2020-08-16T01:00:00.000000000,-5.96798E-05,0,0,0,0.000113327,0,0,-4.01917E-05,-5.92726E-05,-2.85893E-05,0,-3.52506E-05,9.51655E-05,0.000204849,-3.80537E-05,4.2395E-05
2020-08-16T02:00:00.000000000,9.22E-06,0,0,0,-3.08032E-05,0,0,4.31303E-05,6.92818E-05,3.34172E-05,0,4.12034E-05,-0.000111237,7.40841E-05,2.29367E-05,5.30E-06
2020-08-16T03:00:00.000000000,1.26154E-05,0,0,0,8.5871E-05,0,0,-3.79E-06,-6.08E-06,-2.93E-06,0,-3.62E-06,9.77E-06,1.74308E-05,2.1633E-05,-2.34683E-05
2020-08-16T04:00:00.000000000,-4.90069E-05,0,0,0,-5.10544E-05,0,0,-1.61279E-05,-2.59067E-05,-1.24959E-05,0,-1.54073E-05,4.15969E-05,9.15065E-05,-6.28151E-05,5.67773E-05
2020-08-16T05:00:00.000000000,1.79533E-05,0,0,0,9.56E-06,0,0,-8.92E-06,-1.43275E-05,-6.91E-06,0,-8.52E-06,2.30036E-05,-4.36E-06,-3.75346E-05,9.15939E-05
2020-08-16T06:00:00.000000000,-7.28E-06,0,0,0,-1.75871E-05,0,0,5.38E-06,8.64E-06,4.17E-06,0,5.14E-06,-1.38651E-05,-3.48588E-05,-4.17E-06,-9.08E-06
2020-08-16T07:00:00.000000000,4.85E-06,0,0,0,-4.13962E-05,0,0,2.0893E-05,3.3561E-05,1.61878E-05,0,1.99595E-05,-5.38867E-05,-6.53635E-05,-2.68486E-05,-4.61748E-05
2020-08-16T08:00:00.000000000,3.66876E-05,0,0,0,-2.34307E-05,0,0,-2.77E-07,-4.45E-07,-2.15E-07,0,-2.65E-07,-1.97E-06,-0.000123132,5.2662E-05,-3.1092E-05
2020-08-16T09:00:00.000000000,1.213E-05,0,0,0,4.54106E-05,0,0,-6.48E-06,-1.04018E-05,-5.02E-06,0,-6.19E-06,1.67021E-05,8.72E-06,2.26768E-05,-2.27104E-05
2020-08-16T10:00:00.000000000,1.60114E-05,0,0,0,-0.000122677,0,0,4.6061E-05,7.3988E-05,3.56882E-05,0,4.40032E-05,-0.000118811,-0.000169984,7.82E-06,-5.98065E-05
2020-08-16T11:00:00.000000000,3.68738E-05,0,0,0,-5.61685E-05,0,0.000129522,6.75605E-05,0.000108519,5.23467E-05,0,6.45424E-05,-0.000174303,-0.000135136,2.97134E-05,-7.94952E-05
2020-08-16T12:00:00.000000000,-1.1159E-05,0,0,0,2.87584E-05,0,-4.48657E-05,-2.23568E-05,-3.591E-05,-1.73224E-05,0,-2.1358E-05,5.76842E-05,0.000235387,-1.3814E-05,2.11993E-05
2020-08-16T13:00:00.000000000,1.46E-06,0,0,0,-0.000160769,0,-7.79682E-05,-3.88506E-05,-6.24041E-05,-3.01019E-05,0,-3.71151E-05,0.00010023,0.000566446,-8.34E-06,6.58665E-05
2020-08-16T14:00:00.000000000,-4.37E-06,0,0,0,2.85119E-05,0,-2.0106E-05,-1.00183E-05,-1.60923E-05,-7.76E-06,0,-9.57E-06,2.58439E-05,0.000243909,-3.38846E-05,-3.70967E-05
2020-08-16T15:00:00.000000000,-1.30999E-05,0,0,0,-0.000145439,0,-0.00016307,-8.125E-05,-0.000130514,-6.29524E-05,0,-6.38556E-05,0.000209563,0.000296095,1.7985E-05,0.000105987
2020-08-16T16:00:00.000000000,-4.72451E-05,0,0,0,-1.6935E-05,0,-0.000101117,-5.03787E-05,-8.09278E-05,-3.90328E-05,0,2.61815E-05,0.000127196,-7.95703E-05,-6.43677E-05,2.72006E-05
2020-08-16T17:00:00.000000000,3.49344E-05,0,0,0,8.8669E-05,0,-6.48E-06,-3.23E-06,7.67465E-05,-0.000132321,0,-0.000120949,-0.000123196,-7.40213E-05,1.61612E-05,5.30E-06
2020-08-16T18:00:00.000000000,2.47445E-05,0,0,0,3.49E-06,0,0,0,1.96E-07,-3.11E-07,0,-3.09E-07,-3.15E-07,0.000208987,3.1279E-05,-3.02799E-05
2020-08-16T19:00:00.000000000,1.46E-06,0,0,0,3.85614E-05,0,0,0,2.41415E-05,-3.8256E-05,0,-3.8051E-05,-3.87578E-05,0.000200239,2.00702E-05,8.17535E-05
2020-08-16T20:00:00.000000000,-5.82E-06,0,0,0,-6.91582E-05,0,0,0,-2.11974E-05,3.35907E-05,0,3.34107E-05,3.40313E-05,-0.000161058,-0.00010218,0.000469953
2020-08-16T21:00:00.000000000,-4.99749E-05,0,0,0,-3.34409E-05,0,0,0,-2.00202E-05,3.17235E-05,0,3.15535E-05,3.21396E-05,2.61193E-05,-5.83931E-05,-5.37194E-05
2020-08-16T22:00:00.000000000,3.88E-06,0,0,0,-0.000147513,0,0,0,-3.74899E-05,5.94011E-05,0,5.90828E-05,6.01803E-05,8.27067E-05,8.13324E-05,-5.22089E-05
2020-08-16T23:00:00.000000000,-3.49353E-05,0,0,0,-1.08392E-05,0,0,0,-6.67E-06,1.05736E-05,0,1.0517E-05,1.07123E-05,8.70523E-05,-3.67551E-05,0.000185367
2020-08-17T00:00:00.000000000,-1.2319E-05,0,0,0,0.000181572,0,0,0,5.99961E-05,-9.77595E-05,0,-9.72357E-05,-9.90419E-05,-0.000353838,1.48628E-05,-0.000168835
2020-08-17T01:00:00.000000000,3.25097E-05,0,0,0,4.73E-06,0,0,0,5.29929E-05,-8.39785E-05,0,-0.000132078,-8.50802E-05,-1.3062E-05,4.43139E-05,-1.21066E-05
2020-08-17T02:00:00.000000000,-5.34E-06,0,0,0,-4.68403E-05,0,0,0,3.23832E-05,-5.13236E-05,0,0,-5.1997E-05,-2.61245E-05,1.17298E-05,-2.3457E-05
2020-08-17T03:00:00.000000000,-1.01895E-05,0,0,0,4.38003E-05,0,0,0,1.00091E-05,-1.58642E-05,0,0,-1.60723E-05,0.000191564,-4.27493E-05,5.52365E-05
2020-08-17T04:00:00.000000000,2.57162E-05,0,0,0,9.94442E-05,0,0,0,6.16227E-05,-9.76793E-05,0,0,-9.89609E-05,-9.57772E-05,-2.50249E-05,-7.33971E-05
2020-08-17T05:00:00.000000000,-5.34E-06,0,0,0,2.63723E-05,0,0,0,1.21671E-05,-1.92881E-05,0,0,-1.95412E-05,-7.4016E-05,4.79637E-05,-1.05938E-05
2020-08-17T06:00:00.000000000,-1.6012E-05,0,0,0,-1.79004E-05,0,0,0,-4.21929E-05,6.68846E-05,0,-0.000112302,6.77622E-05,0.000191559,-2.94557E-05,-1.81611E-05
2020-08-17T07:00:00.000000000,1.79528E-05,0,0,0,-2.36E-06,0,0,0,8.83E-06,-1.39987E-05,0,1.58636E-05,-1.41824E-05,0.00048744,-5.44823E-05,6.05358E-05
2020-08-17T08:00:00.000000000,-7.95E-06,0,0,0,-0.000176604,0,0,0,-0.000101119,0.000157634,0,-0.000181649,0.000159703,0.000116213,-0.000210918,4.30337E-05
2020-08-17T09:00:00.000000000,-0.000230017,0,0,0,3.50751E-05,0,0,0,5.45611E-05,-8.64718E-05,0,9.80141E-05,-8.76063E-05,-8.70E-06,0.000110549,8.32272E-05
2020-08-17T10:00:00.000000000,-1.52258E-05,0,0,0,-1.27519E-05,0,0,0,1.57E-06,-2.49E-06,0,2.82E-06,-2.52E-06,0.000356687,-4.77119E-05,0.000180806
